    0.678969882486649731E+05    0.476741310543990551E+03    0.486922046479716264E+00    0.582528659593178588E+02    0.121562466035587827E-02    0.673328637184983059E+01    0.462748281075798273E+08
    0.668510162418267282E+05    0.475376341403094898E+03    0.506758410005909932E+00    0.584853652933911903E+02    0.121496301712318297E-02    0.673603129931375832E+01    0.462748281629738510E+08
    0.666635520183704066E+05    0.474893228698082282E+03    0.510911382665718117E+00    0.586026196218765349E+02    0.121165393078727780E-02    0.670704880016597560E+01    0.462748283406362236E+08
    0.663632082384811365E+05    0.473823422262835777E+03    0.496683944265147670E+00    0.583862666622129467E+02    0.121698954703348830E-02    0.674705872225457259E+01    0.462748284398393929E+08
    0.678612871827345371E+05    0.475932701010721019E+03    0.504600193966645350E+00    0.584338376401179431E+02    0.121210255407106686E-02    0.671284866596324381E+01    0.462748284593789876E+08
    0.669878515107924177E+05    0.475939081782491485E+03    0.505582230586112735E+00    0.584539580445361011E+02    0.121706796399945519E-02    0.674246934303571255E+01    0.462748284642927721E+08
    0.666978389360592118E+05    0.474522213441926340E+03    0.510327499684616215E+00    0.585562091459764886E+02    0.121482990465075769E-02    0.673369469579074931E+01    0.462748285054260939E+08
    0.670725668934751593E+05    0.475660892166974236E+03    0.491174441327816458E+00    0.583563104433934043E+02    0.121499226608193039E-02    0.672791020778607152E+01    0.462748285104440302E+08
    0.666046927181851788E+05    0.474540211261021852E+03    0.496107066969631139E+00    0.582981337473770793E+02    0.121265476401756522E-02    0.670941186593541961E+01    0.462748285600777790E+08
    0.671953286336336023E+05    0.476042340091237122E+03    0.512866557343812812E+00    0.586348839430415367E+02    0.121438340752880723E-02    0.672590589802027328E+01    0.462748285988475010E+08
    0.674850480879664829E+05    0.476948565650849730E+03    0.497418365289678366E+00    0.583632564799340017E+02    0.121156187908943872E-02    0.670507113913311503E+01    0.462748286692664027E+08
    0.671214754384911939E+05    0.474649736540805350E+03    0.507172327083705632E+00    0.585152631987002820E+02    0.121467615506100465E-02    0.673381769084859449E+01    0.462748286790111065E+08
    0.672448029158670106E+05    0.476129399481176677E+03    0.501626753616495002E+00    0.584842119056256990E+02    0.121142895019583940E-02    0.671454236020159634E+01    0.462748287081511617E+08
    0.675521231955215917E+05    0.477148716596300630E+03    0.502229002443167816E+00    0.584109185217031381E+02    0.121324470124293073E-02    0.671795750281606274E+01    0.462748287567222118E+08
    0.669945598386056663E+05    0.474056913404247211E+03    0.496858529246010372E+00    0.584171736754769668E+02    0.121022875734965092E-02    0.670371966040174172E+01    0.462748288003445566E+08
    0.666877586802357982E+05    0.473957261350107615E+03    0.492918934538489284E+00    0.582745197476053818E+02    0.121210070396815246E-02    0.671809687198305916E+01    0.462748288318638057E+08
    0.670828400623275083E+05    0.475587797605176490E+03    0.507864047947882202E+00    0.585029678197512126E+02    0.121850287716928057E-02    0.674990268710220853E+01    0.462748288467680067E+08
    0.668122151498501335E+05    0.475690665768333645E+03    0.500244889778063362E+00    0.584648554877380633E+02    0.121877397614454717E-02    0.674900043238003633E+01    0.462748289074029997E+08
    0.665662523108661553E+05    0.473823993601462519E+03    0.500184126052911182E+00    0.583472198885981115E+02    0.121151863907987970E-02    0.670989004918326248E+01    0.462748289438568056E+08
    0.667583789715117746E+05    0.474077294731868051E+03    0.491129244628569439E+00    0.583074894505854999E+02    0.121818828968032577E-02    0.674950324667190138E+01    0.462748289836416990E+08
    0.678379487161861907E+05    0.475864650124150046E+03    0.502562209981692432E+00    0.584794144704865388E+02    0.121774514317607744E-02    0.673947112767135081E+01    0.462748290095112622E+08
    0.669684461910211976E+05    0.475813343326890049E+03    0.499475784564896497E+00    0.583536364925228241E+02    0.121199335215409448E-02    0.671696706645645314E+01    0.462748290412166640E+08
    0.661012010696359212E+05    0.473056331545027319E+03    0.496979435775303124E+00    0.584189007849596464E+02    0.121455025731341494E-02    0.672945093086848800E+01    0.462748290667664707E+08
    0.679476102362781821E+05    0.477366101832932088E+03    0.491466862916211278E+00    0.583170386705999988E+02    0.121348500402499197E-02    0.672099280146768141E+01    0.462748290682668462E+08
    0.666779605137094477E+05    0.474791034421489428E+03    0.509467016424239860E+00    0.585136141669982237E+02    0.121265823968165357E-02    0.671666245294373887E+01    0.462748290867725536E+08
    0.667801663900771382E+05    0.474626433335423542E+03    0.493129976126553626E+00    0.582799435782926381E+02    0.120876985181492670E-02    0.669543619586469774E+01    0.462748290882241949E+08
    0.669488845872935344E+05    0.473675094223558062E+03    0.497788007721183812E+00    0.583467919575064187E+02    0.121402058280379492E-02    0.672395474892225486E+01    0.462748291166937575E+08
    0.670817374403359136E+05    0.475184569801127623E+03    0.501988058208585719E+00    0.585258457631847762E+02    0.121961261328199433E-02    0.676041567388290243E+01    0.462748291578147337E+08
    0.670776521753612906E+05    0.473965062032694959E+03    0.495929384775297744E+00    0.583301622679138632E+02    0.121060467003279173E-02    0.670465099962195410E+01    0.462748292252274901E+08
    0.661861570474676992E+05    0.473315220145233695E+03    0.494970801470476340E+00    0.583534880440423365E+02    0.121312013468898830E-02    0.672170651158156218E+01    0.462748292511973977E+08
    0.672751596882472077E+05    0.475525956081062191E+03    0.503313618836931931E+00    0.584272883618972045E+02    0.121214629734471883E-02    0.671975281568783167E+01    0.462748292582883388E+08
    0.664630620880353235E+05    0.473517539949682771E+03    0.501922037496354556E+00    0.584599717032132702E+02    0.121736925235003480E-02    0.673789950109321545E+01    0.462748292698272765E+08
    0.669842911271086341E+05    0.474805650629785816E+03    0.505080650042200818E+00    0.584322921161421078E+02    0.121664984260450785E-02    0.673819205873469773E+01    0.462748293290454745E+08
    0.666673636879333353E+05    0.473689571461120238E+03    0.505979511843468344E+00    0.585438802106558214E+02    0.121426747194502385E-02    0.673082882422632700E+01    0.462748293314934075E+08
    0.662644610732350120E+05    0.473490283942481085E+03    0.498123329682663152E+00    0.584659164516876828E+02    0.121507692900945838E-02    0.672807320718147039E+01    0.462748293331485018E+08
    0.673690144490974199E+05    0.474440996847101758E+03    0.491845648841026717E+00    0.582960629234768177E+02    0.121464034920332220E-02    0.672393690416999856E+01    0.462748293873482645E+08
    0.672235180122944294E+05    0.474538049467175597E+03    0.496041373350516568E+00    0.584053477053368368E+02    0.121221116773103602E-02    0.670773984173072790E+01    0.462748293897242695E+08
    0.667569550663745904E+05    0.474748668464919660E+03    0.494032396119459316E+00    0.582791264573084575E+02    0.121558641368634673E-02    0.673808251362214961E+01    0.462748293950022757E+08
    0.666693448091433092E+05    0.474514207940235622E+03    0.489773269101125563E+00    0.582226763989508314E+02    0.121090123386078784E-02    0.670350153200380294E+01    0.462748294243359864E+08
    0.673010414723276190E+05    0.475264971645238006E+03    0.501759709744463933E+00    0.584557553293204037E+02    0.122060390461217814E-02    0.676227866858593529E+01    0.462748294620737508E+08
    0.672352853309173806E+05    0.475146404094420802E+03    0.502378906432718431E+00    0.585305156433151907E+02    0.121697965183849397E-02    0.674723720930830773E+01    0.462748294688975587E+08
    0.666392439483812777E+05    0.473588861953416199E+03    0.500575415010694358E+00    0.583954771974092779E+02    0.121053152394131019E-02    0.670242743594668866E+01    0.462748294978272319E+08
    0.667518935729197838E+05    0.474019535785163328E+03    0.501860638763790168E+00    0.584793989661181541E+02    0.120988784509529234E-02    0.670252980478131200E+01    0.462748295147076324E+08
    0.664902685103955591E+05    0.474349863426076240E+03    0.502265709794171400E+00    0.584661334596724700E+02    0.120964061708407514E-02    0.670172837462209348E+01    0.462748295360734090E+08
    0.675914903614549257E+05    0.476987014454528662E+03    0.493119562648716148E+00    0.583321112401562303E+02    0.121198691820096119E-02    0.671070632573698322E+01    0.462748295561816394E+08
    0.675177137085763970E+05    0.475326677275506711E+03    0.491886471836195216E+00    0.582810181624237629E+02    0.121124290544691511E-02    0.670214083012237083E+01    0.462748296003253236E+08
    0.662341915970706468E+05    0.473926518710597918E+03    0.497241965354022930E+00    0.583928218981304425E+02    0.121440278350216230E-02    0.672012941800976105E+01    0.462748296047301441E+08
    0.664693530373322865E+05    0.474081001768910028E+03    0.501308978171972508E+00    0.584135253797779157E+02    0.120908656761352243E-02    0.669800455129237449E+01    0.462748296057559550E+08
    0.671319786383616884E+05    0.474875044219201527E+03    0.511619526680848202E+00    0.585815904730444359E+02    0.121539850016666516E-02    0.673241284154301045E+01    0.462748296101993248E+08
    0.674044068989155639E+05    0.475440785007965928E+03    0.498367193586840618E+00    0.583105369380882408E+02    0.121336357515129624E-02    0.672301584305725264E+01    0.462748296636987776E+08
    0.674182091602423607E+05    0.475959582548330900E+03    0.507896417587392901E+00    0.585216212403095923E+02    0.121840964237739059E-02    0.674779822566432497E+01    0.462748296637070477E+08
    0.672441038120559679E+05    0.475839456560241558E+03    0.496855963775477694E+00    0.584463802593832185E+02    0.121305522387639788E-02    0.671354809457256874E+01    0.462748296699762940E+08
    0.670779710133254121E+05    0.475155469428335323E+03    0.501634516641521699E+00    0.585424698721494678E+02    0.121773063680311391E-02    0.674750034729732739E+01    0.462748297100123763E+08
    0.677820967978731205E+05    0.476803446056138171E+03    0.506566420845192766E+00    0.585062472292792393E+02    0.121134408380165837E-02    0.670887358076157359E+01    0.462748297161794603E+08
    0.674728196772917581E+05    0.474991921613459510E+03    0.491150325107926611E+00    0.583206230680404971E+02    0.121740746884794961E-02    0.674514317525125229E+01    0.462748297610416412E+08
    0.676024878910639673E+05    0.475175175849969776E+03    0.496795398287314061E+00    0.583786545834777613E+02    0.121595723417141765E-02    0.674112419444910849E+01    0.462748297833902240E+08
    0.672863266996344755E+05    0.474795624160569332E+03    0.499979462362161842E+00    0.583540540880203906E+02    0.121583837065169283E-02    0.673504691485075924E+01    0.462748297865918130E+08
    0.667456052596174122E+05    0.474228172483699893E+03    0.501902457951404202E+00    0.584338051854365901E+02    0.120870361958569416E-02    0.669219911932616185E+01    0.462748297871545106E+08
    0.674916721673045249E+05    0.476418406886116543E+03    0.488576129287664307E+00    0.582087420032336524E+02    0.121410130731117540E-02    0.672477362968859183E+01    0.462748297986946255E+08
    0.674302691987616417E+05    0.475372355378827592E+03    0.502570849658700025E+00    0.585265832983665106E+02    0.121732612615627869E-02    0.674820055557423792E+01    0.462748298234246820E+08
    0.665249232081901719E+05    0.473139916912511978E+03    0.498358653548689134E+00    0.584086191030539084E+02    0.121623054409977348E-02    0.673546108402874566E+01    0.462748298258310482E+08
    0.672042683234280994E+05    0.475324135997236340E+03    0.495027799060667240E+00    0.582828245013895909E+02    0.121040606249717912E-02    0.669806548817274905E+01    0.462748298594699353E+08
    0.671885775935302663E+05    0.476216174494515542E+03    0.495104796907133382E+00    0.583925962005709493E+02    0.121596667656495442E-02    0.673896048593627395E+01    0.462748298736054897E+08
    0.670529660742276901E+05    0.475197701437845524E+03    0.505916933931096158E+00    0.585710703172693172E+02    0.121818854868297995E-02    0.675299907745590566E+01    0.462748298945499063E+08
    0.673465164034074405E+05    0.474732248366199030E+03    0.495036355102059122E+00    0.583461289315594342E+02    0.121570904318619262E-02    0.672710406967050289E+01    0.462748299006858766E+08
    0.684316291337361326E+05    0.477181650096661997E+03    0.497129461883563883E+00    0.583855719431727067E+02    0.121449055679954477E-02    0.672790542116487789E+01    0.462748299365622252E+08
    0.679769281854194851E+05    0.476349709852965304E+03    0.495403736856188215E+00    0.583765054082586587E+02    0.121891066013664665E-02    0.675049110163441757E+01    0.462748299475021735E+08
    0.669624932625016809E+05    0.474785508488296614E+03    0.510190810049775845E+00    0.585812722680956739E+02    0.121441661985050128E-02    0.673126900304335329E+01    0.462748299577044547E+08
    0.667856628843986255E+05    0.474210562068108118E+03    0.502943955290368394E+00    0.584048773485793120E+02    0.121472828331214977E-02    0.672417029150475631E+01    0.462748299669006616E+08
    0.681197068282131804E+05    0.476916303867274678E+03    0.497284915351125012E+00    0.584163464088400630E+02    0.121819874448190037E-02    0.674959656311559986E+01    0.462748300049771965E+08
    0.671617585223578353E+05    0.475691553459790384E+03    0.500276023646784473E+00    0.585197208152543666E+02    0.121537904458345362E-02    0.672943093979437457E+01    0.462748300149707943E+08
    0.677438146274091123E+05    0.475879175991643649E+03    0.497621787619404843E+00    0.584189008233665632E+02    0.121601509931498807E-02    0.672845285710246621E+01    0.462748300233980566E+08
    0.675310475223999092E+05    0.475862579035530530E+03    0.489056509450719656E+00    0.582796635294097101E+02    0.121578244053685666E-02    0.673796481281928372E+01    0.462748300235803425E+08
    0.668678618273678003E+05    0.475404218593738904E+03    0.505822835867842047E+00    0.584518685179271955E+02    0.121651937038268123E-02    0.673711586805969187E+01    0.462748300378876179E+08
    0.661612674143456388E+05    0.473762492631239297E+03    0.498919195231678436E+00    0.584451974894177013E+02    0.121560401907991008E-02    0.673628189956751822E+01    0.462748300976680070E+08
    0.665889399898828851E+05    0.473562181507813477E+03    0.501428702646682822E+00    0.584760555596103941E+02    0.121704285092867777E-02    0.673655382946119197E+01    0.462748301024914980E+08
    0.670837897219770384E+05    0.475241425975002187E+03    0.502715459039282830E+00    0.584879530978533069E+02    0.121870624474909703E-02    0.674457335305404637E+01    0.462748301058681682E+08
    0.664199025083362503E+05    0.474619542515703017E+03    0.494008881096337227E+00    0.582860403355838343E+02    0.121425973432015555E-02    0.672658817713946533E+01    0.462748301267105862E+08
    0.676162945738613198E+05    0.475923952720594286E+03    0.508758284005869421E+00    0.586171844677703575E+02    0.121595433506661767E-02    0.673256498604709286E+01    0.462748301393676475E+08
    0.668618388660034252E+05    0.473778102708390122E+03    0.494740679302028863E+00    0.583781114740372615E+02    0.121329808667922328E-02    0.671669358737634603E+01    0.462748301443170533E+08
    0.675499926100528828E+05    0.475667360201913141E+03    0.497428611417927546E+00    0.584243383025723944E+02    0.121039820491283009E-02    0.670709101498515103E+01    0.462748301470369995E+08
    0.671689713233850925E+05    0.476336350897348382E+03    0.507893611934404743E+00    0.585338355036224485E+02    0.121404803063588631E-02    0.672290817095839444E+01    0.462748301652293801E+08
    0.665582762095511280E+05    0.474315275274238786E+03    0.499761478704817186E+00    0.584554054516818553E+02    0.121962879351711893E-02    0.675601843841061278E+01    0.462748301658104062E+08
    0.675680302354078449E+05    0.476359653799717762E+03    0.502382945942646986E+00    0.584031400342898195E+02    0.121035309320321961E-02    0.670053407172584059E+01    0.462748301742804945E+08
    0.673619642159845389E+05    0.475236315576685456E+03    0.505977658995035884E+00    0.584913409161029918E+02    0.121489357676046674E-02    0.673452944369591577E+01    0.462748301868550107E+08
    0.674774758748167224E+05    0.475396948275736918E+03    0.497021498468642742E+00    0.583913459829012496E+02    0.120874356235118620E-02    0.669133113830261106E+01    0.462748301915397719E+08
    0.671275860539147543E+05    0.474383274384883975E+03    0.503082986651944508E+00    0.584719437572803358E+02    0.121818279024518542E-02    0.674996049277454091E+01    0.462748301970981508E+08
    0.665508325615004578E+05    0.474451094776749017E+03    0.503024151546070608E+00    0.584360334744236667E+02    0.121342395370298371E-02    0.672655725180540287E+01    0.462748302060538009E+08
    0.666733510008394660E+05    0.474638424790652323E+03    0.498304589823022115E+00    0.583306172581958080E+02    0.121055205004241676E-02    0.670057733420924517E+01    0.462748302118898183E+08
    0.678659284599323000E+05    0.476485995291891072E+03    0.506159621696156803E+00    0.585446455214001062E+02    0.121159211809624486E-02    0.671216458906217817E+01    0.462748302344570756E+08
    0.673846525052853685E+05    0.476332885830049406E+03    0.497191068352413501E+00    0.583015627415009803E+02    0.121470872114401288E-02    0.672759063365582577E+01    0.462748302751152962E+08
    0.670394774896857562E+05    0.475632315370188508E+03    0.501646668768089055E+00    0.584617188356490445E+02    0.121969795278140873E-02    0.675954343341702391E+01    0.462748302815118283E+08
    0.679436579324259219E+05    0.475963016417698839E+03    0.500633159132011341E+00    0.583856267833691547E+02    0.121318796777988478E-02    0.671994877928363188E+01    0.462748303093870580E+08
    0.676407354854053410E+05    0.476163247888772048E+03    0.502686628177092532E+00    0.584945262551498999E+02    0.121013903409848038E-02    0.669941584028392700E+01    0.462748303380042538E+08
    0.668567591496553214E+05    0.474076204326289940E+03    0.501226543933067648E+00    0.584227967131281218E+02    0.121623101379405457E-02    0.673125135933208085E+01    0.462748303407721221E+08
    0.680440019688436150E+05    0.476114061124655848E+03    0.494351510975423181E+00    0.583419698970256349E+02    0.121090974052899276E-02    0.670694512637145390E+01    0.462748303531613201E+08
    0.663378723777003179E+05    0.473740039164988559E+03    0.507124924049093817E+00    0.585866357612326283E+02    0.121373306094176535E-02    0.672225807336264758E+01    0.462748303819439411E+08
    0.663378431922554300E+05    0.473326928257691009E+03    0.500236958094342210E+00    0.584330286225308697E+02    0.121690411249445536E-02    0.673682775565875058E+01    0.462748303860818446E+08
    0.671864216960941121E+05    0.475760706151033162E+03    0.497754599542150844E+00    0.584249752831051836E+02    0.120987777948178884E-02    0.669714096947747439E+01    0.462748303887074888E+08
    0.671439291614628455E+05    0.475005521627895291E+03    0.498925770788373579E+00    0.584481834959717403E+02    0.121061481939387788E-02    0.669901684622811366E+01    0.462748303947074860E+08
    0.673806870357947482E+05    0.475238682486318169E+03    0.494048323550806301E+00    0.583259991375008511E+02    0.121288274352530402E-02    0.671003751630862233E+01    0.462748303977297395E+08
    0.667902983827159042E+05    0.474359648475921915E+03    0.502952605519511597E+00    0.584617004336857775E+02    0.120951625906438420E-02    0.670040764406908629E+01    0.462748303982736766E+08
    0.677620161996508832E+05    0.476445377959208940E+03    0.504118072087103686E+00    0.584791114981968931E+02    0.121725272440188054E-02    0.673802760704344550E+01    0.462748304338714182E+08
    0.667521758974692639E+05    0.473665575711851432E+03    0.497931594002588740E+00    0.584011730971107639E+02    0.121422517555172765E-02    0.671966480489477824E+01    0.462748304386438057E+08
    0.669943794771167741E+05    0.473985649081292195E+03    0.500796655485665987E+00    0.584483363807688860E+02    0.121682257499871661E-02    0.674425501654946036E+01    0.462748304410365075E+08
    0.669600479109223670E+05    0.475526684322296944E+03    0.488639175370963574E+00    0.582286950154007172E+02    0.121227718864271462E-02    0.671342082530235640E+01    0.462748304715776891E+08
    0.677843512160680257E+05    0.476979754554855674E+03    0.502770079023253436E+00    0.584589051531060093E+02    0.121084052729376044E-02    0.670366808983881501E+01    0.462748304740523845E+08
    0.669162324040920794E+05    0.474726633485838477E+03    0.494062653463173518E+00    0.582886474568792323E+02    0.120897842947529678E-02    0.669417313489174770E+01    0.462748304750276804E+08
    0.670001826386078901E+05    0.475973425727596236E+03    0.495881829961770826E+00    0.583830466836787423E+02    0.121186313113881973E-02    0.671311394336043588E+01    0.462748304855564237E+08
    0.672653626369577833E+05    0.475163254589947826E+03    0.503937806919917741E+00    0.585243973782212876E+02    0.120996071799998146E-02    0.669971423197590088E+01    0.462748304911291450E+08
    0.664705960827789095E+05    0.474541152751377922E+03    0.496343919139224099E+00    0.584194255884126434E+02    0.121641509707612122E-02    0.673478614867842307E+01    0.462748304950127602E+08
    0.676519708725789678E+05    0.475059763296843528E+03    0.500110768320366827E+00    0.583977870118358950E+02    0.121252473976907497E-02    0.671733095715380646E+01    0.462748305140487775E+08
    0.672960336563868477E+05    0.474746073515387593E+03    0.502575175531016716E+00    0.585044504486410517E+02    0.121083668379876877E-02    0.670672645395018829E+01    0.462748305221237615E+08
    0.662362070269734104E+05    0.474111328196363047E+03    0.504144365605873279E+00    0.584842456070166321E+02    0.121290218325095919E-02    0.672178747107682284E+01    0.462748305283925608E+08
    0.669565253496729129E+05    0.474860850037356556E+03    0.503377254365040661E+00    0.585131942658368871E+02    0.121724628264380328E-02    0.674915434686597759E+01    0.462748305492047369E+08
    0.674838487311029457E+05    0.475821590831344963E+03    0.499371505970102825E+00    0.583821689619315549E+02    0.120888425990159387E-02    0.669705661084515480E+01    0.462748305569621399E+08
    0.668517623166685516E+05    0.474588571872842465E+03    0.496425568215491109E+00    0.583640600875328133E+02    0.120865456723367125E-02    0.669220401276440757E+01    0.462748305573809519E+08
    0.667236561844636308E+05    0.475405192291319736E+03    0.506977475261780053E+00    0.585541054357176449E+02    0.121777341435086407E-02    0.674421542550258835E+01    0.462748305608121157E+08
    0.663697640875336074E+05    0.473208444002663612E+03    0.504590039664489343E+00    0.585307530437727266E+02    0.121507383952817148E-02    0.673090513567317750E+01    0.462748305618382245E+08
    0.678027157385755854E+05    0.477108919500708225E+03    0.495225837948693348E+00    0.583647837386964241E+02    0.121456711885169688E-02    0.673097442953382163E+01    0.462748305782787353E+08
    0.676394259900926263E+05    0.475084445800243316E+03    0.493368413999685285E+00    0.583667387995950691E+02    0.121291918713585371E-02    0.671664154459745255E+01    0.462748306082876697E+08
    0.666653851114824793E+05    0.474823355120334497E+03    0.506707601753841663E+00    0.585810465734903474E+02    0.121839771372128538E-02    0.674985474942172381E+01    0.462748306237736791E+08
    0.663347117831920332E+05    0.474140878477799163E+03    0.507381081743148221E+00    0.585443653276663696E+02    0.121781480338906426E-02    0.674729907702437348E+01    0.462748306481927857E+08
    0.665759034627297078E+05    0.473439711872763667E+03    0.498250323519631111E+00    0.584347908413390584E+02    0.121246592271432078E-02    0.671509262680449837E+01    0.462748306512911171E+08
    0.681043427875120396E+05    0.476631403225050747E+03    0.495640555279764361E+00    0.583991863473922734E+02    0.121685844195362595E-02    0.673725338920396499E+01    0.462748306517509669E+08
    0.676681316649434593E+05    0.476346444291425939E+03    0.499875089739520329E+00    0.584906033721829672E+02    0.121306402059574866E-02    0.672201458880082825E+01    0.462748306525938660E+08
    0.677841572794298554E+05    0.477272649555814269E+03    0.498714443285072306E+00    0.583730633454353409E+02    0.121554866290984171E-02    0.673336503839040379E+01    0.462748306729948968E+08
    0.669858165564680676E+05    0.474455687934250193E+03    0.503172608086578821E+00    0.584755648587707171E+02    0.120979542251138618E-02    0.670151260274121796E+01    0.462748306974265128E+08
    0.681151978115032980E+05    0.476905139579504976E+03    0.500173867037239539E+00    0.583966968614587500E+02    0.121110724700696469E-02    0.670689839070590921E+01    0.462748307181316093E+08
    0.667767141793817573E+05    0.474036296932190339E+03    0.507321687143800215E+00    0.585986550604434129E+02    0.121513610039514284E-02    0.672855884855572839E+01    0.462748307193747163E+08
    0.669447622909591737E+05    0.474685038920922352E+03    0.496791359261574417E+00    0.583980200305305459E+02    0.121858289785902948E-02    0.675484587097113565E+01    0.462748307287768945E+08
    0.680829022535731783E+05    0.477142825512120055E+03    0.491537330158498043E+00    0.582997172992766153E+02    0.121570925398440809E-02    0.673401684984848092E+01    0.462748307325495407E+08
    0.672833389539432537E+05    0.475951870898438244E+03    0.508450071370125545E+00    0.585960149247917172E+02    0.121339077137785347E-02    0.671798278921564584E+01    0.462748307480516359E+08
    0.667179785097207059E+05    0.474879669893011339E+03    0.493199033778490781E+00    0.582649309867088618E+02    0.121487984328143435E-02    0.673219794271089000E+01    0.462748307614416108E+08
    0.665546538064580236E+05    0.473267263775217600E+03    0.496790470417015184E+00    0.583845601750346930E+02    0.121370795025653585E-02    0.672252839889385978E+01    0.462748307798318714E+08
    0.667716008145423257E+05    0.474221741565716115E+03    0.498557898456587933E+00    0.584571003732974788E+02    0.121108183854588543E-02    0.670460103397058749E+01    0.462748308005662858E+08
    0.677104881644175039E+05    0.476723294772031409E+03    0.491078366074581663E+00    0.582864709442751874E+02    0.121582255034693846E-02    0.673645441905328290E+01    0.462748308235429078E+08
    0.669963353871552536E+05    0.474661591741906591E+03    0.491369354371626432E+00    0.582606729520376163E+02    0.121526095340977421E-02    0.672627529503261457E+01    0.462748308280305862E+08
    0.670734731705353915E+05    0.474730973906559029E+03    0.497742746216897847E+00    0.584514699779724793E+02    0.121751394577528137E-02    0.674854980592691778E+01    0.462748308284135610E+08
    0.675251629249374237E+05    0.474973932670752674E+03    0.497235348043567393E+00    0.583998882660787686E+02    0.121155142563525290E-02    0.670508132318429961E+01    0.462748308284892514E+08
